CONS_ID|CSQ|CNO|MNO|MCD|MFG|XCHG|ADV|DE|LCC|FDT
1000082825|1|1017703600|4636498|575|ISKRA(SIMCO)|N|N|Y|N|14/05/2014
200135199|1|0238207406|5044829|568|L+G|N|Y|Y|N|29/11/2014
1100180582|1|1129903002|6642676|578|L&T|N|N|Y|N|01/11/2023
1100182431|1|1121204803|6696478|576|GENUS|N|N|N|N|06/11/2023
1100178660|1|1136706489|6607483|578|L&T|N|N|Y|N|01/03/2023
4900042464|1|4912906705|3511732|407|SCHLMBGR|N|N|N|N|01/08/2005
1100177704|1|1124101702|6589752|578|L&T|N|N|N|N|07/01/2023
1000098416|1|1022100203|3800171|582|GENUS|N|N|N|N|31/10/2011
4900019501|1|4909209900|6859821|577|L&T|N|N|Y|N|20/07/2024
200128013|1|0228406212|4983517|566|GENUS|N|N|N|N|12/02/2014
200137398|1|0225609201|6843657|576|GENUS|N|N|N|N|10/09/2024
1200018633|1|1210700700|3517404|407|SCHLMBGR|N|N|N|Y|26/10/2005
200135822|1|0226100238|5096056|569|SECURE|N|N|Y|N|16/12/2014
200135822|1|0226100238|5096056|569|SECURE|N|N|Y|N|16/12/2014
1200018887|1|1210813100|5592673|568|L+G|N|Y|N|N|10/06/2016
1200019672|1|1211126600|4435180|590|L+G|N|N|N|N|20/06/2011
200107085|1|0232802502|4521384|585|SECURE|N|N|Y|N|06/07/2011
5100067149|1|5109808106|4658604|585|SECURE|N|N|Y|N|18/07/2012
700026927|1|0712504500|2792912|402|ABB(UK)|N|N|N|N|15/02/2000
1000024658|1|1012101200|5672402|571|GENUS|N|N|N|N|03/09/2016
200031149|1|0213824400|3033971|401|VLG|N|N|N|N|03/10/2001
200035628|1|0216411500|6828280|577|L&T|N|N|N|N|31/05/2024
200036671|1|0217219300|3017320|401|VLG|N|Y|Y|N|08/08/2001
1200087159|1|1214200809|4115871|585|SECURE|N|Y|Y|N|29/12/2009
1000015045|1|1007007900|5663848|571|GENUS|N|N|N|N|29/07/2016
700026012|1|0711922600|5104583|569|SECURE|N|N|N|N|10/02/2015
6000035872|1|6011007206|5116860|569|SECURE|N|N|N|N|13/03/2015
700023111|1|0710400700|3382189|407|SCHLMBGR|N|N|N|N|27/12/2004
1000015381|1|1007203204|2928040|800|SCHLMBGR|N|N|Y|N|24/01/2001
2600046632|1|2600720423|4275797|585|SECURE|N|N|Y|N|14/07/2010
2600046780|1|2601405801|7250583|599|SECURE|N|N|N|N|20/10/2022
700028545|1|0719517905|2682700|802|VLG|N|N|Y|N|01/03/2005
4900032389|1|4915300800|7264132|599|SECURE|Y|N|N|N|22/12/2022
400054206|1|0417310900|4675631|585|SECURE|N|N|N|N|12/09/2012
200035962|1|0216708400|6630310|576|GENUS|N|N|Y|N|13/05/2023
6100115832|1|6114201227|7175009|599|SECURE|N|N|N|N|25/08/2021
700026258|1|0712102000|2663182|802|VLG|N|N|N|N|03/03/2003
200118186|1|0219109625|7253229|599|SECURE|N|N|N|N|03/11/2022
200118186|1|0219109625|7253229|599|SECURE|N|N|N|N|03/11/2022
200118186|1|0219109625|7253229|599|SECURE|N|N|Y|N|03/11/2022
200118186|1|0219109625|7253229|599|SECURE|N|N|N|N|03/11/2022
5600021406|1|5609903300|7252733|599|SECURE|N|N|Y|N|31/10/2022
1300067905|1|1340506213|2726182|802|VLG|N|Y|N|N|30/04/1999
1300067934|1|1340506243|3181767|401|VLG|N|N|N|N|23/12/2002
6600034140|1|6607101517|7275740|599|SECURE|N|N|N|N|01/04/2023
6100015255|1|6108906500|3209117|401|VLG|N|N|N|N|28/07/2003
2900006549|1|2903912700|6879740|577|L&T|N|N|Y|N|04/09/2024
2900006551|1|2903912900|6865379|577|L&T|N|N|Y|N|05/08/2024
6100015340|1|6109008900|6734480|576|GENUS|N|N|Y|N|18/12/2023
6000045821|1|6006809700|3194290|401|VLG|N|N|Y|N|26/04/2003
6000045826|1|6007606400|7120684|599|SECURE|N|N|Y|N|20/11/2019
6200069386|1|6204321800|4277914|585|SECURE|Y|N|Y|N|23/07/2010
2900005576|1|2903402903|2811999|402|ABB(UK)|N|N|Y|N|19/08/2000
2900005577|1|2903402904|6784439|576|GENUS|N|N|N|N|11/05/2024
6200064817|1|6205110308|7302357|599|SECURE|N|N|Y|N|22/07/2023
200151743|1|0234722801|7289821|599|SECURE|N|N|N|N|20/06/2023
6200056131|1|6203108622|4228288|595|GENUS|Y|N|Y|N|03/11/2010
6200065440|1|6205703115|4783611|581|GENUS|N|Y|Y|N|14/06/2013
5600035479|1|5601617104|6700908|576|GENUS|N|N|Y|N|23/11/2023
5600034933|1|5601714011|6382326|564|GENUS|N|N|N|N|14/01/2022
6200073226|1|6203501811|6168662|551|SECURE|N|N|Y|N|21/01/2019
6300024237|1|6312810000|7183759|599|SECURE|N|N|N|N|27/09/2021
6300024237|1|6312810000|7183759|599|SECURE|N|N|Y|N|27/09/2021
1000107321|1|1002920301|6417849|576|GENUS|N|N|N|N|21/06/2021
1000107478|1|1002919901|6421584|576|GENUS|N|N|N|N|15/07/2021
800089984|1|0810830103|6210585|573|L+G|N|N|N|N|07/02/2019
4600153465|1|4622428103|5102383|569|SECURE|N|N|Y|N|10/01/2015
400100448|1|0417715907|7292110|600|SECURE|N|N|Y|N|26/09/2023
6200013102|1|6207403801|2322124|602|GEC(UK)|N|N|N|N|04/10/1999
6200013102|1|6207403801|2322124|602|GEC(UK)|N|N|N|N|04/10/1999
2900004114|1|2902635700|3729571|550|SECURE|N|N|Y|N|23/10/2006
4600146134|1|4623402912|4971278|598|SECURE|Y|N|N|N|10/02/2014
2900002785|1|2901828100|3007489|401|VLG|N|N|N|N|07/08/2001
6200013733|1|6207805301|7031844|599|SECURE|Y|N|N|N|16/05/2017
2900004260|1|2902702600|6439609|551|SECURE|N|N|Y|N|11/12/2021
4700132226|1|4700814210|6652385|577|L&T|N|N|N|N|19/08/2023
6200011327|1|6206207611|3309803|413|ALSTOM|N|N|N|N|07/05/2003
5700054736|1|5700508304|6525040|150|GENUS|N|N|N|N|28/01/2023
5000195945|1|5014809121|6503368|551|SECURE|N|N|N|N|12/07/2022
5000195946|1|5014810814|6539939|576|GENUS|N|N|Y|N|04/07/2022
4800111664|1|4843603901|6793803|577|L&T|N|N|Y|N|08/03/2024
800088008|1|0809022909|7093046|599|SECURE|N|N|N|N|06/03/2018
500000857|1|0500514000|7291266|600|SECURE|N|N|N|N|24/08/2023
100003030|1|0119954901|2931185|800|SCHLMBGR|N|N|N|N|08/02/2001
100003034|1|0119955000|2422511|804|ABB(UK)|N|N|Y|N|07/02/2001
100003039|1|0119955100|5808181|572|SIMCO|N|N|Y|N|02/06/2017
100004171|1|0119951603|3731263|550|SECURE|N|Y|Y|N|24/11/2006
500001705|1|0500904000|3306797|413|ALSTOM|N|N|Y|N|09/05/2003
1100097814|1|1123916501|6080704|573|L+G|N|N|N|N|28/08/2018
500004746|1|0502508300|6057928|573|L+G|N|N|Y|N|29/05/2018
1000068389|1|1003514200|4079861|587|SECURE|N|N|Y|N|01/11/2011
1000069045|1|1001109604|4073398|587|SECURE|N|N|Y|N|13/05/2013
5300017287|1|5300206702|7043804|599|SECURE|Y|N|N|N|02/06/2017
1000059512|1|1014513101|3280874|413|ALSTOM|N|N|N|N|02/04/2004
5900061593|1|5907610239|6542266|573|L+G|N|N|Y|N|01/09/2022
5900061593|1|5907610239|6542266|573|L+G|N|N|N|N|01/09/2022
5900061593|1|5907610239|6542266|573|L+G|N|N|Y|N|01/09/2022
5600028867|1|5604211207|3433073|421|L+G|N|N|Y|N|08/09/2004
3900001717|1|3900631100|6383282|551|SECURE|N|N|N|N|29/08/2019
1100100791|1|1128104201|3912131|580|GENUS|N|N|N|N|16/02/2008
1300003673|1|1302604510|3199786|401|VLG|N|N|N|N|13/06/2003
5600028945|1|5602414202|3432598|421|L+G|N|N|N|N|08/10/2004
3900000330|1|3900208400|4739080|585|SECURE|N|N|Y|N|11/02/2013
1000065278|1|1013307109|3708994|421|L+G|N|N|Y|N|28/06/2006
6500025741|1|6500813970|6541453|573|L+G|N|N|N|N|16/08/2022
1000071593|1|1014810604|5066239|568|L+G|N|N|Y|N|15/11/2019
2600062925|1|2604912307|6274005|564|GENUS|N|N|N|N|22/08/2019
2900088978|1|2916904614|6209105|573|L+G|N|N|N|N|28/01/2019
2900089462|1|2915404601|4780877|581|GENUS|N|N|Y|N|29/05/2013
1100102237|1|1127705207|4327732|590|L+G|N|N|N|N|23/09/2010
5300019262|1|5300302311|5260502|571|GENUS|N|N|Y|N|30/07/2020
2600060987|1|2605411608|7306422|599|SECURE|N|N|N|N|21/08/2023
2600065898|1|2603918342|7170585|599|SECURE|N|N|N|N|27/07/2021
6500025705|1|6506110303|6540997|573|L+G|N|N|N|N|21/07/2022
2600067891|1|2606211203|6544897|573|L+G|N|N|N|N|05/08/2022
2600068678|1|2603613317|7263719|599|SECURE|N|N|Y|N|22/12/2022
2600066090|1|2604218616|6426212|576|GENUS|N|N|Y|N|07/09/2021
2600061175|1|2603012901|6182423|574|L&T|N|N|N|N|29/10/2018
1000068157|1|1019108301|4648465|575|ISKRA(SIMCO)|N|N|N|N|03/06/2015
7000017050|1|7014111612|4891196|585|SECURE|N|N|N|N|30/09/2013
2600066409|1|2605420013|6318246|573|L+G|N|N|Y|N|11/09/2019
2600061775|1|2604013804|6209305|573|L+G|N|N|Y|N|05/02/2019
600003201|1|0602418100|3266657|605|SIEMENS|N|N|N|N|19/08/2002
6700030603|1|6705007802|4430614|590|L+G|Y|N|N|N|28/05/2011
4200040099|1|4205030100|5747526|569|SECURE|N|N|N|N|09/11/2016
600004889|1|0603217200|4751675|585|SECURE|N|N|Y|N|27/05/2013
7600080190|1|7604123302|6386414|551|SECURE|N|N|N|N|09/09/2020
4200040245|1|4200316805|5638719|568|L+G|N|N|N|N|22/12/2016
6900009492|1|6902906802|4383754|550|SECURE|N|N|Y|N|20/01/2011
4300033669|1|4301117506|6811575|578|L&T|N|N|Y|N|29/06/2024
4200040471|1|4204000101|5776780|551|SECURE|N|N|Y|N|30/03/2017
4200040471|1|4204000101|5776780|551|SECURE|N|N|N|N|30/03/2017
6900009758|1|6907208608|6765910|576|GENUS|Y|N|N|N|24/02/2024
6900009758|1|6907208608|6765910|576|GENUS|N|N|Y|N|24/02/2024
6900009800|1|6909506101|4375285|585|SECURE|Y|N|N|N|21/02/2011
7500058778|1|7520204401|4865827|581|GENUS|N|N|Y|N|29/10/2013
4200041316|1|4207903500|5969947|568|L+G|N|N|N|N|24/04/2017
6800025021|1|6807310401|4935139|567|L+G|Y|N|N|N|28/08/2014
6700027556|1|6700703300|3127114|406|SCHLMBGR|N|N|N|N|03/07/2002
6700029565|1|6701311802|4297769|585|SECURE|N|N|N|N|24/09/2010
6700029566|1|6701311803|4297765|585|SECURE|N|N|N|N|24/09/2010
600003824|1|0602716600|6171395|564|GENUS|N|N|Y|N|16/06/2022
500137277|1|0525310905|6300745|576|GENUS|N|N|N|N|07/08/2020
500149361|1|0521303809|6581954|576|GENUS|N|N|N|N|25/01/2023
2800033523|1|2805129501|7300379|599|SECURE|N|N|N|N|18/07/2023
6700036646|1|6704007409|6387348|562|L&T|N|N|N|N|26/02/2020
5800009969|1|5805707300|4153040|550|SECURE|N|N|N|N|26/10/2009
4700013969|1|4705408100|3535182|421|L+G|N|N|Y|N|30/05/2005
4700014087|1|4705419100|2565219|802|VLG|N|N|N|N|13/05/1998
4700007136|1|4702634800|4291850|585|SECURE|N|N|Y|N|25/08/2010
4900024516|1|4911709300|6012339|568|L+G|Y|N|N|N|12/08/2017
4900024640|1|4911804400|6787521|576|GENUS|N|N|N|N|21/05/2024
200139573|1|0239104617|5053620|568|L+G|N|N|N|N|07/05/2015
200139634|1|0238022459|5199595|569|SECURE|N|N|Y|N|16/04/2015
200139634|1|0238022459|5199595|569|SECURE|N|N|Y|N|16/04/2015
4900046275|1|4916302001|4562436|550|SECURE|N|N|Y|N|25/10/2011
4700008198|1|4703300200|6609865|577|L&T|N|N|Y|N|15/03/2023
200145676|1|0231201802|5378754|568|L+G|N|N|N|N|31/12/2015
4700005143|1|4701822500|2804694|402|ABB(UK)|N|N|Y|N|30/03/2000
1000090378|1|1016008305|5041994|568|L+G|N|Y|N|N|20/11/2014
4700014155|1|4705540200|3238748|401|VLG|N|N|N|N|12/11/2003
300008150|1|0303818100|2340545|602|GEC(UK)|N|Y|Y|N|18/01/1999
4700014436|1|4705603100|2061134|802|VLG|N|N|N|N|22/06/2005
4700014450|1|4705605500|3509915|407|SCHLMBGR|N|N|Y|N|29/07/2005
300010172|1|0300318300|2684408|802|VLG|N|N|N|N|29/01/1999
300011348|1|0300124800|6356426|574|L&T|N|N|N|N|27/06/2020
800072958|1|0806103200|2788712|401|VLG|N|N|N|N|25/09/1999
5500027941|1|5500106123|6496636|576|GENUS|N|N|N|N|20/04/2022
5700052219|1|5713408613|6321877|573|L+G|N|N|N|N|03/11/2020
4600070704|1|4642816800|5046807|568|L+G|N|N|N|N|11/12/2014
4300008058|1|4301737900|4726176|585|SECURE|N|N|N|N|21/12/2012
4300008103|1|4301853000|2825948|402|ABB(UK)|N|N|Y|N|01/08/2000
4700057102|1|4721538400|2960232|401|VLG|N|N|N|N|16/07/2003
1300023507|1|1314307811|2776495|401|VLG|N|N|N|N|12/10/1999
3800008073|1|3802918500|4113665|587|SECURE|N|N|Y|N|11/07/2011
2500052971|1|2503221900|6179340|574|L&T|N|N|N|N|15/10/2018
4700065506|1|4713927200|3456041|421|L+G|N|N|N|N|05/01/2005
2500052471|1|2503220400|3022570|401|VLG|N|N|Y|N|07/09/2001
6300064597|1|6305008100|5447322|568|L+G|N|N|N|N|05/04/2016
5500051786|1|5511509203|6078018|573|L+G|N|N|N|N|07/08/2018
4600067627|1|4643303800|4750149|585|SECURE|Y|N|N|N|13/05/2013
4300008287|1|4301855400|7304976|599|SECURE|N|N|Y|N|10/08/2023
5500049889|1|5506809686|6019541|564|GENUS|N|N|N|N|13/07/2017
6300016071|1|6308105300|3374483|407|SCHLMBGR|N|N|Y|N|07/09/2004
5700050678|1|5718600603|4378911|585|SECURE|N|N|N|N|03/03/2011
4600069258|1|4649504400|2486808|802|VLG|N|N|N|N|21/11/1997
4700055268|1|4720925600|2831010|402|ABB(UK)|N|N|Y|N|24/08/2000
6300016262|1|6308300400|5423371|569|SECURE|Y|N|N|N|09/05/2016
1200101107|1|1214702204|5641645|568|L+G|N|Y|N|N|24/11/2016
6300018791|1|6309702000|3859916|590|L+G|N|Y|N|N|30/08/2008
6300016382|1|6308308400|5828051|569|SECURE|N|N|Y|N|09/01/2017
1200160450|1|1215214631|6641367|578|L&T|N|N|N|N|14/09/2023
4600192951|1|4608305119|6303941|576|GENUS|N|N|N|N|09/10/2020
5000021953|1|5013100500|6770669|576|GENUS|N|N|N|N|30/03/2024
3500026689|1|3502118901|5191107|569|SECURE|N|N|N|N|26/03/2015
3300048889|1|3301406001|6495913|551|SECURE|N|N|Y|N|27/05/2022
1200148409|1|1211124308|6563659|578|L&T|N|N|N|N|07/09/2022
1200148409|1|1211124308|6563659|578|L&T|N|N|N|N|07/09/2022
1200160946|1|1209404222|5152534|571|GENUS|N|N|N|N|30/10/2023
1200167047|1|1213803025|6839598|576|GENUS|N|N|N|N|10/07/2024
3500027504|1|3504915502|6190976|574|L&T|N|N|N|N|21/12/2018
3500027504|1|3504915502|6190976|574|L&T|N|N|N|N|21/12/2018
3500027504|1|3504915502|6190976|574|L&T|N|N|Y|N|21/12/2018
1200143343|1|1216935408|6478993|574|L&T|N|N|Y|N|10/01/2022
1200152592|1|1210401604|6577461|576|GENUS|N|N|N|N|09/01/2023
1200161688|1|1209402933|6709108|576|GENUS|N|N|Y|N|02/12/2023
4600183428|1|4607306502|7098356|599|SECURE|N|N|N|N|07/12/2018
4600183435|1|4607501904|6190064|574|L&T|N|N|N|N|11/12/2018
900098047|1|0916703708|4663794|585|SECURE|N|N|N|N|14/07/2012
5000066109|1|5041402300|3050684|401|VLG|N|N|Y|N|12/04/2002
900108521|1|0918736701|6160087|571|GENUS|N|N|Y|N|15/10/2018
900108812|1|0912705042|7192975|599|SECURE|N|N|Y|N|25/11/2021
1100074927|1|1165604200|1939951|802|VLG|N|N|N|N|04/11/1994
7500047578|1|7524002801|4237042|585|SECURE|N|N|N|N|24/06/2010
1300220550|1|1322406511|6291021|576|GENUS|N|N|N|N|25/01/2020
1300220550|1|1322406511|6291021|576|GENUS|N|N|N|N|25/01/2020
1300221134|1|1306810423|6799153|577|L&T|N|N|N|N|09/04/2024
900104216|1|0919009152|6734647|576|GENUS|N|N|Y|N|08/01/2024
400064422|1|0405222800|4378588|585|SECURE|N|N|Y|N|23/02/2011
400064422|1|0405222800|4378588|585|SECURE|N|N|Y|N|23/02/2011
4500009190|1|4503022100|5502672|569|SECURE|N|N|N|N|18/03/2016
1300223655|1|1323706809|6884736|578|L&T|N|N|N|N|24/08/2024
400063977|1|0405222700|6782923|576|GENUS|N|N|Y|N|11/05/2024
900108915|1|0918903065|7280983|599|SECURE|N|N|Y|N|10/04/2023
4900078378|1|4911409800|6664005|576|GENUS|N|N|Y|N|27/05/2023
1400037013|1|1405101919|4367123|585|SECURE|N|N|N|N|13/01/2011
1400035578|1|1404119802|4120548|585|SECURE|N|N|Y|N|21/01/2010
1300091609|1|1344513001|3279843|413|ALSTOM|N|N|N|N|19/03/2004
1300091657|1|1348408002|3285242|550|SECURE|N|N|N|N|09/12/2005
400064828|1|0402338200|4415863|590|L+G|N|Y|N|N|02/04/2011
5000056877|1|5033410800|5103969|569|SECURE|N|N|Y|N|27/01/2015
5000056878|1|5033410900|1964923|802|VLG|N|N|Y|N|02/09/1995
6100059386|1|6906611500|3471364|413|ALSTOM|N|N|N|N|09/07/2004
7500047836|1|7523000900|3466577|421|L+G|N|N|N|N|12/04/2005
800032338|1|0816301800|4646671|575|ISKRA(SIMCO)|N|N|Y|N|18/05/2015
1400036336|1|1405912824|4283970|585|SECURE|N|N|Y|N|10/08/2010
7500052040|1|7514312708|6053059|573|L+G|N|N|N|N|09/04/2018
5800022964|1|5801500700|5827434|569|SECURE|N|Y|N|N|07/01/2017
5800023210|1|5801615802|4366779|585|SECURE|N|N|N|N|13/01/2011
5800023214|1|5801805309|6306460|576|GENUS|Y|N|N|N|10/10/2020
6100057725|1|6907500600|2483064|802|VLG|N|N|N|N|12/11/1997
4300023142|1|4301802700|5834781|569|SECURE|N|N|Y|N|28/01/2017
4300023226|1|4301710400|7303540|599|SECURE|N|N|Y|N|31/07/2023
800031381|1|0815711000|7265156|599|SECURE|N|N|Y|N|02/01/2023
800031381|1|0815711000|7265156|599|SECURE|N|N|N|N|02/01/2023
1200165930|1|1228102931|6784062|576|GENUS|N|N|N|N|11/05/2024
4800113624|1|4813610400|4894194|585|SECURE|N|N|N|N|08/10/2013
5100066538|1|5104200633|4569498|550|SECURE|N|N|N|N|06/06/2012
5100013856|1|5106809400|5427461|569|SECURE|N|N|Y|N|23/05/2016
2900110216|1|2906331901|6705473|576|GENUS|N|N|N|N|05/12/2023
500058011|1|0531618200|2789354|401|VLG|N|N|N|N|29/09/1999
1200166695|1|1230305307|6823850|577|L&T|N|N|N|N|17/05/2024
1200166718|1|1229909901|4809638|581|GENUS|N|N|N|N|12/07/2013
5100050874|1|5104109901|5179036|551|SECURE|N|N|N|N|10/09/2014
5100009653|1|5104605700|6825818|577|L&T|N|N|Y|N|29/05/2024
5100014351|1|5107105802|6542345|573|L+G|N|N|Y|N|22/07/2022
1300201038|1|1309610505|7172896|599|SECURE|N|N|Y|N|30/07/2021
1300201061|1|1330200401|6440970|573|L+G|N|N|N|N|20/07/2021
1200167375|1|1227756801|6836500|576|GENUS|N|N|N|N|04/07/2024
5100080435|1|5105602712|5387769|568|L+G|N|Y|N|N|17/02/2016
500055382|1|0530489000|5433244|569|SECURE|N|N|N|N|08/06/2016
5100014603|1|5107204501|3327013|407|SCHLMBGR|N|N|N|N|14/01/2004
5100056892|1|5101808001|4002379|575|ISKRA(SIMCO)|N|Y|N|N|24/06/2009
5100069233|1|5102608413|6131410|571|GENUS|N|N|N|N|10/07/2018
5100076361|1|5103406505|4745016|585|SECURE|N|N|N|N|26/03/2013
6300088716|1|6327903401|6873358|577|L&T|N|N|N|N|16/08/2024
1200102328|1|1226201812|4751068|585|SECURE|N|N|N|N|28/05/2013
1200102344|1|1227408903|4782417|581|GENUS|N|N|N|N|08/06/2013
2800027926|1|2801854802|5302817|569|SECURE|Y|N|N|N|05/08/2015
1000073265|1|1010126100|4136820|590|L+G|N|N|N|N|22/04/2009
5000013424|1|5008503900|4948390|567|L+G|N|N|N|N|05/05/2014
6300087212|1|6320605004|4976527|598|SECURE|N|N|N|N|25/03/2014
1100187341|1|1136702600|2628358|802|VLG|N|N|N|N|05/12/1998
4900023619|2|4911212400|7303099|599|SECURE|N|N|Y|N|28/07/2023
1100185178|1|1124401405|6805945|577|L&T|N|N|N|N|26/04/2024
1200003424|1|1202302800|6614541|150|GENUS|N|N|N|N|30/10/2023
1200003449|1|1202304901|6614436|150|GENUS|N|N|Y|N|19/10/2023
1200003484|1|1202307600|4535847|585|SECURE|N|N|Y|N|09/09/2013
400086866|1|0417801136|6563500|578|L&T|N|N|Y|N|05/09/2022
4900022909|1|4910907900|4766871|581|GENUS|N|Y|N|N|07/03/2013
200136073|1|0239100100|6707290|576|GENUS|N|N|N|N|28/11/2023
200136080|1|0238713400|5097075|569|SECURE|N|Y|Y|N|09/01/2015
200136080|1|0238713400|5097075|569|SECURE|N|N|N|N|09/01/2015
700009469|1|0703807800|2703061|800|SCHLMBGR|N|N|Y|N|04/12/1999
400086309|1|0417504906|6061756|573|L+G|N|N|N|N|23/05/2018
4900023044|1|4911002500|7302265|599|SECURE|N|N|Y|N|25/07/2023
4900023044|1|4911002500|7302265|599|SECURE|N|N|Y|N|25/07/2023
1100167934|1|1137500700|7304233|599|SECURE|N|N|Y|N|09/08/2023
4800108426|1|4840109200|6329815|576|GENUS|N|N|Y|N|09/02/2022
1100177733|1|1125208500|5840416|569|SECURE|N|N|N|N|24/01/2017
1300015863|1|1309808301|3120701|406|SCHLMBGR|N|N|Y|N|09/05/2002
2900072577|1|2920814800|6262653|551|SECURE|N|N|N|N|05/07/2019
1200018985|1|1210907700|2992073|401|VLG|N|N|Y|N|03/04/2001
1200018139|1|1210308801|7306609|599|SECURE|N|N|Y|N|22/08/2023
200134277|1|0222404900|3456444|421|L+G|N|N|N|N|02/02/2005
200137262|1|0222209513|5151273|571|GENUS|N|N|N|N|12/02/2015
1400069959|1|1410103601|6683310|576|GENUS|N|N|N|N|25/09/2023
1400071538|1|1408304422|6745221|576|GENUS|N|N|N|N|08/01/2024
4600067147|4|4642500500|4570109|550|SECURE|N|N|Y|N|15/06/2012
5700046180|1|5718012604|3990187|575|ISKRA(SIMCO)|N|Y|N|N|04/03/2009
3200051094|1|3200708065|6552373|577|L&T|N|N|Y|N|30/08/2022
3200051484|1|3200945605|7263761|599|SECURE|N|N|N|N|23/12/2022
3200051492|1|3201110416|7263760|599|SECURE|N|N|Y|N|23/12/2022
1400068263|1|1408805898|6645410|577|L&T|N|N|N|N|17/07/2023
1400072025|1|1407906719|6792590|577|L&T|N|N|Y|N|09/03/2024
1300035330|1|1322100501|3274791|413|ALSTOM|N|N|N|N|23/12/2003
4300007529|5|4301515200|5178379|551|SECURE|N|Y|Y|N|29/07/2014
4700052001|2|4719804701|4350963|598|SECURE|N|N|Y|N|24/09/2011
3200051216|1|3200901903|7246431|599|SECURE|N|N|N|N|22/09/2022
4300007369|2|4301326300|2334766|602|GEC(UK)|N|N|Y|N|19/01/1998
1300075517|1|1344512400|6821664|576|GENUS|N|N|N|N|29/06/2024
1300075517|1|1344512400|6821664|576|GENUS|N|N|N|N|29/06/2024
1200068459|1|1201401001|6051782|573|L+G|N|N|N|N|25/11/2017
3200050574|1|3202419100|5573634|569|SECURE|N|N|Y|N|10/08/2016
6200095291|1|6215311501|5341921|569|SECURE|N|N|N|N|22/02/2016
3500026418|1|3504415701|6167370|551|SECURE|N|N|Y|N|26/10/2018
1200133849|1|1211311805|6209684|573|L+G|N|N|N|N|29/01/2019
1200134192|1|1210307606|6296584|576|GENUS|N|N|Y|N|12/03/2020
1200134249|1|1211911602|6287307|576|GENUS|N|N|Y|N|09/11/2019
1200155702|1|1210307206|6618147|577|L&T|N|N|N|N|24/05/2023
1200155751|1|1212701747|6619832|577|L&T|N|N|N|N|01/06/2023
3500027188|1|3504915201|5335979|569|SECURE|N|N|Y|N|02/02/2016
3300049135|1|3305923702|6545877|551|SECURE|N|N|N|N|23/08/2022
1200140746|1|1213003806|6460688|574|L&T|N|N|N|N|30/09/2021
3500024345|1|3501304702|4538236|585|SECURE|N|N|N|N|16/11/2011
1200134295|1|1214809505|6295146|576|GENUS|N|N|N|N|26/02/2020
1200141110|1|1210607829|6447427|576|GENUS|N|N|Y|N|19/10/2021
1200141110|1|1210607829|6447427|576|GENUS|N|N|N|N|19/10/2021
1200164375|1|1209004636|6795026|577|L&T|||||11/03/2024
1200164375|1|1209004636|6795026|577|L&T|N|N|Y|N|11/03/2024
4600186136|1|4609209202|4152963|550|SECURE|N|N|Y|N|22/10/2009
6000050226|1|6007702915|6648441|577|L&T|N|Y|N|N|02/08/2023
4600190614|1|4604604018|6349422|574|L&T|N|N|N|N|22/02/2020
4600190686|1|4607614302|4971563|598|SECURE|N|N|N|N|15/02/2014
6000050600|1|6007207110|6641451|578|L&T|N|N|N|N|20/09/2023
1200142113|1|1211407507|6452675|576|GENUS|N|N|N|N|25/11/2021
1300119366|1|1320106915|3853998|590|L+G|Y|N|N|N|12/07/2008
2500045788|1|2505011422|5320149|569|SECURE|N|N|Y|N|24/11/2015
2500043465|1|2502925200|6015846|562|L&T|N|N|N|N|19/05/2017
1100174188|1|1103115802|6511355|574|L&T|N|N|N|N|11/06/2022
2500040796|1|2501624704|4739272|585|SECURE|N|N|N|N|11/02/2013
2500046286|1|2504204405|5350036|569|SECURE|N|N|N|N|12/03/2016
2500041390|1|2503724615|4282537|585|SECURE|N|N|N|N|07/08/2010
6100108953|1|6109003935|5622705|568|L+G|N|N|N|N|28/09/2016
6100108953|1|6109003935|5622705|568|L+G|N|N|N|N|28/09/2016
4800156751|1|4835805701|7153412|599|SECURE|N|N|Y|N|22/03/2021
6100108368|1|6105309000|4960517|550|SECURE|Y|N|N|N|31/10/2013
2500044840|1|2501206016|6828125|577|L&T|N|N|Y|N|31/05/2024
2500045010|1|2504914503|5291504|569|SECURE|N|N|Y|N|27/06/2015
4800152726|1|4842421228|7127469|599|SECURE|N|N|N|N|14/03/2020
200231874|1|0203514400|1915517|802|VLG|N|N|N|N|25/03/1998
500124467|1|0505100210|5721385|569|SECURE|N|N|N|N|20/10/2016
4800152705|1|4836605711|7127641|599|SECURE|N|N|N|N|18/03/2020
4800152705|1|4836605711|7127641|599|SECURE|N|N|Y|N|18/03/2020
2500037765|1|2502623102|4267028|581|GENUS|N|Y|N|N|08/07/2010
2500037768|1|2502905005|4305781|550|SECURE|N|N|N|N|08/07/2010
4700037859|1|4714434000|5805510|572|SIMCO|N|N|Y|N|20/04/2017
1200094543|1|1211912912|4441169|581|GENUS|N|Y|Y|N|10/08/2011
3200041586|1|3207207502|6542732|573|L+G|N|N|Y|N|26/07/2022
3400038479|1|3407112401|6756357|576|GENUS|N|N|N|N|23/02/2024
3400039640|1|3403323906|7134642|599|SECURE|N|N|N|N|29/09/2020
6100101817|1|6113511807|4730923|585|SECURE|Y|N|N|N|31/12/2012
6400027776|1|6416006800|5326799|569|SECURE|N|N|N|N|07/01/2016
1000060993|1|1017112200|3486715|423|ALSTOM|N|N|Y|N|17/12/2004
