CONS_ID|CSQ|CNO|MNO|MCD|MFG|XCHG|ADV|DE|LCC|FDT
1900019011|1|1903117501|4292893|585|SECURE|N|N|N|N|21/09/2010
4600097889|1|4641111400|3573011|421|L+G|N|N|N|N|24/10/2005
4600109084|1|4632811800|3905886|580|GENUS|N|N|N|N|02/02/2008
6100087923|1|6106602702|3512213|407|SCHLMBGR|N|N|Y|N|09/08/2005
6100041260|1|6807108900|7163459|599|SECURE|N|N|N|N|22/06/2021
500027911|1|0515101000|6367077|574|L&T|N|N|Y|N|01/10/2020
5400011408|1|5407707400|3027378|401|VLG|N|N|N|N|26/03/2008
5700070917|1|5701104516|6523950|150|GENUS|N|N|Y|N|26/12/2022
500028602|1|0515407800|4675577|585|SECURE|N|N|N|N|15/09/2012
1900019950|1|1905306502|4665929|585|SECURE|N|N|N|N|04/08/2012
1900019897|1|1901116100|4952579|550|SECURE|N|N|Y|N|05/08/2013
1900020334|1|1904215003|4751630|585|SECURE|N|N|N|N|31/05/2013
1900020334|1|1904215003|4751630|585|SECURE|N|N|N|N|31/05/2013
5700071676|1|5700914022|6720366|150|GENUS|N|N|N|N|20/02/2024
3400041471|1|3407343700|2946294|404|SCHLMBGR|N|N|Y|N|14/07/2001
4200011040|1|4203903800|3105075|405|ISKRA|N|N|Y|N|24/08/2002
4200015675|1|4205634700|5986720|571|GENUS|N|N|Y|N|24/06/2017
4200022226|1|4208212000|7295737|599|SECURE|N|N|N|N|30/06/2023
4200022355|1|4208227900|3172050|401|VLG|N|N|N|N|30/10/2002
4200022407|1|4208304900|5814706|572|SIMCO|N|N|Y|N|12/07/2017
6300105426|1|6303902100|4137203|590|L+G|N|N|N|N|17/04/2009
1100020459|1|1115100900|3178101|401|VLG|N|N|N|N|16/12/2002
4200011345|1|4204001000|3019613|401|VLG|N|N|Y|N|24/09/2001
4200027475|1|4205105500|2125807|601|GEC(UK)|N|N|N|N|11/01/2005
4000025011|1|4000537600|7105864|599|SECURE|N|N|N|N|15/02/2019
200012344|1|0204919502|3311090|606|ISKRA|N|N|Y|N|30/05/2003
4200011899|1|4204211500|7184147|599|SECURE|N|N|Y|N|01/10/2021
4200013900|1|4205024600|3584135|550|SECURE|N|N|N|N|16/06/2006
4200021136|1|4207731600|6043023|571|GENUS|N|N|Y|N|25/09/2017
200014757|1|0205918000|4148952|595|GENUS|N|N|N|N|30/07/2009
4200012060|1|4204302800|5964167|568|L+G|N|N|Y|N|04/04/2017
4200014195|1|4205125800|3017777|401|VLG|N|N|Y|N|14/09/2001
1300068699|1|1341007401|2730246|401|VLG|N|N|Y|N|07/05/1999
4500045063|1|4500944619|7140856|599|SECURE|N|N|N|N|17/12/2020
6200064440|1|6203917905|6787783|576|GENUS|N|N|Y|N|21/05/2024
1400038227|1|1410202223|4540551|585|SECURE|N|N|N|N|22/11/2011
5200013220|1|5201907106|6783530|576|GENUS|N|N|Y|N|15/05/2024
5000040404|1|5022703300|5202716|569|SECURE|N|N|N|N|27/05/2015
6200067642|1|6203400317|6436273|551|SECURE|N|N|N|N|24/05/2024
200116634|1|0220904503|6279012|576|GENUS|N|N|N|N|04/09/2020
6000019793|1|6005506000|6044409|571|GENUS|N|Y|N|N|06/10/2017
6000019876|1|6001930000|3594098|421|L+G|N|N|N|N|05/12/2005
2900047956|1|2920014100|6382451|564|GENUS|N|N|N|N|20/04/2021
2800015666|1|2802732300|5889904|568|L+G|N|N|N|N|07/01/2017
2900048079|1|2920015000|3823209|550|SECURE|N|N|N|N|06/08/2007
5900020315|1|5909908002|2480190|802|VLG|N|N|Y|N|16/10/1997
5900020319|1|5909908006|7165902|599|SECURE|N|N|N|N|02/07/2021
5900020327|1|5909908301|2760923|401|VLG|N|N|Y|N|29/08/1999
1100168539|1|1150310401|5439415|569|SECURE|N|N|N|N|28/06/2016
600011713|1|0600801300|2577597|802|VLG|N|N|N|N|14/07/1998
4700122818|1|4717842809|7176672|599|SECURE|N|N|N|N|21/08/2021
4300032859|1|4303821100|3696691|421|L+G|N|N|Y|N|04/05/2006
600011911|1|0600602600|4301633|585|SECURE|N|N|N|N|24/09/2010
4700123050|1|4715813200|2827352|402|ABB(UK)|N|N|Y|N|20/07/2000
4300029783|1|4301303501|6272396|574|L&T|N|N|Y|N|12/07/2019
4300033407|1|4300930507|6791282|577|L&T|N|N|N|N|06/03/2024
4300033451|1|4304812200|5347192|569|SECURE|N|N|N|N|21/03/2016
4700132635|1|4715117900|7087479|599|SECURE|N|N|Y|N|10/02/2018
600004889|1|0603217200|4751675|585|SECURE|N|N|N|N|27/05/2013
4700114755|1|4717918400|5972707|568|L+G|N|N|Y|N|29/04/2017
4700114932|1|4711127411|6192143|574|L&T|N|N|Y|N|17/12/2018
4300033054|1|4301109500|3519582|407|SCHLMBGR|N|N|N|N|30/12/2005
4700126296|1|4711119508|6540658|576|GENUS|N|N|Y|N|07/07/2022
600002488|1|0603901500|4094311|586|SECURE|N|N|N|N|04/08/2009
4700115531|1|4720127207|7105838|599|SECURE|N|N|Y|N|13/02/2019
4700124101|1|4711430405|6080923|573|L+G|N|N|N|N|17/08/2018
4700124262|1|4716635918|7209752|599|SECURE|N|N|N|N|15/02/2022
4700127197|1|4715612200|3656854|407|SCHLMBGR|N|N|Y|N|29/07/2006
600006487|1|0601204600|4698562|598|SECURE|N|N|N|N|28/07/2012
4700116262|1|4711114615|6213671|573|L+G|N|N|N|N|25/04/2019
4700120279|1|4721910699|6225808|155|GENUS|N|N|Y|N|03/12/2020
4700124601|1|4716613015|7204739|599|SECURE|N|N|N|N|12/03/2022
4700130502|1|4711007105|6751904|576|GENUS|N|N|N|N|29/01/2024
4700128977|1|4717939210|6612761|577|L&T|N|N|N|N|23/03/2023
2900081242|1|2913210303|5968070|568|L+G|N|N|N|N|28/04/2017
1500011687|1|1505710000|1962895|802|VLG|N|N|Y|N|16/11/1996
1000052759|2|1028001600|4952249|550|SECURE|N|N|N|N|12/04/2017
1000051256|1|1027302302|3098602|405|ISKRA|N|N|N|N|08/06/2002
1000059723|1|1026006801|3341407|407|SCHLMBGR|N|N|N|N|17/05/2004
6000027553|1|6011205409|6504548|562|L&T|N|N|Y|N|24/06/2022
3500013106|1|3504212000|5978131|568|L+G|N|N|Y|N|18/05/2017
4600160113|1|4657704003|5304156|569|SECURE|N|N|N|N|20/08/2015
4600160116|1|4657804904|5310585|569|SECURE|N|N|N|N|08/09/2015
4200009855|1|4203418800|2378429|802|VLG|N|N|Y|N|18/06/1997
4200031186|1|4207031400|4135227|590|L+G|N|N|Y|N|06/04/2009
200016326|1|0206612600|6709834|576|GENUS|N|N|N|N|29/11/2023
4200022697|1|4208402503|2133056|602|GEC(UK)|N|N|Y|N|03/11/2004
4200031727|1|4205529200|4167440|581|GENUS|N|N|N|N|22/12/2009
4200007148|1|4202425000|3660023|407|SCHLMBGR|N|N|N|N|30/08/2006
4200014960|1|4205434600|3122686|406|SCHLMBGR|N|N|N|N|18/07/2002
4200022938|1|4208501501|4708039|550|SECURE|N|N|N|N|20/06/2015
1100021157|1|1115808600|3167476|401|VLG|N|N|N|N|13/11/2002
4200031451|1|4204817400|4130325|550|SECURE|N|N|N|N|20/08/2009
200013695|1|0205506200|5850892|569|SECURE|N|N|N|N|23/06/2017
4200007995|1|4202733100|2128514|601|GEC(UK)|N|N|Y|N|03/05/1997
4200021543|1|4207908000|2711785|802|VLG|N|N|Y|N|30/05/2007
4200023336|1|4208613700|3305123|607|ISKRA|N|N|N|N|21/06/2003
4200028793|1|4205661000|3651892|407|SCHLMBGR|N|N|Y|N|04/07/2006
4200008178|1|4202810900|4025748|550|SECURE|N|N|N|N|22/08/2008
1200011084|1|1206201300|2658775|802|VLG|N|N|N|N|08/01/1999
4400009647|1|4404419100|2541846|802|VLG|N|N|N|N|21/02/1998
5500044290|1|5505504601|6737832|576|GENUS|N|N|N|N|02/01/2024
5500044339|1|5504206719|5952718|568|L+G|N|N|Y|N|27/03/2021
5500044348|1|5500304701|6616756|150|GENUS|N|N|N|N|20/12/2023
6700007250|1|6715601100|2274967|802|VLG|N|N|N|N|10/03/1997
4400006329|1|4403018300|5490008|569|SECURE|N|N|N|N|22/03/2016
1200010177|1|1205607600|4282027|585|SECURE|N|N|N|N|03/08/2010
1200010182|1|1205607802|7196359|599|SECURE|N|N|N|N|07/12/2021
4400003222|1|4401603000|6708180|576|GENUS|N|N|N|N|02/12/2023
2400019336|1|2401715009|6319804|573|L+G|N|N|N|N|29/10/2020
5500043166|1|5504203329|4974753|598|SECURE|N|N|N|N|08/03/2014
5500043192|1|5506411404|5230817|551|SECURE|N|N|N|N|20/06/2015
1000097222|1|1008605201|4038812|581|GENUS|N|N|Y|N|19/11/2008
1000100279|1|1009901711|6704485|576|GENUS|N|N|N|N|22/11/2023
4400006798|1|4403120100|7088777|599|SECURE|N|N|Y|N|13/02/2018
2500019880|1|2508011800|4412687|550|SECURE|N|N|N|N|18/06/2015
4400003471|1|4401704900|2404283|804|ABB(UK)|N|N|N|N|22/12/1998
4400003556|2|4401721000|3583607|550|SECURE|N|N|N|N|25/01/2006
4400008345|2|4403905900|4567003|550|SECURE|N|N|Y|N|03/03/2012
4400008403|1|4403913500|5489667|569|SECURE|N|N|Y|N|18/03/2016
4200000332|1|4200214900|6207844|573|L+G|N|N|Y|N|26/09/2018
500126406|1|0501101005|2728705|802|VLG|N|N|N|N|13/05/1999
5700080350|1|5704312105|6768164|576|GENUS|N|N|N|N|11/03/2024
500137716|1|0509711308|6386694|551|SECURE|N|N|N|N|29/09/2020
800073196|1|0809107204|4697333|581|GENUS|N|Y|N|N|07/12/2012
4700025182|1|4709823100|2713018|802|VLG|N|N|N|N|22/02/1999
1700028386|1|1700119801|4942685|567|L+G|N|Y|N|N|24/05/2014
800073020|1|0811115400|4737410|585|SECURE|N|N|N|N|04/02/2013
1700028645|1|1705000301|5180075|551|SECURE|N|N|N|N|22/09/2014
1400036749|1|1406714002|4343932|585|SECURE|N|N|N|N|18/11/2010
1400036898|1|1407110402|4355555|590|L+G|N|N|Y|N|25/11/2010
1400036909|1|1409002101|4349017|585|SECURE|N|N|N|N|13/12/2010
200131762|1|0223905712|4841610|566|GENUS|N|Y|N|N|19/07/2014
200127213|1|0225703902|4899734|598|SECURE|N|N|N|N|17/01/2014
200127288|1|0223107409|4660544|585|SECURE|N|N|Y|N|13/07/2012
2600058052|1|2610417550|7082406|599|SECURE|N|N|N|N|16/12/2017
1500003609|1|1506201000|3186424|401|VLG|N|N|N|N|07/05/2003
1500005581|1|1504406400|2663650|802|VLG|N|N|N|N|12/01/1999
1500005101|2|1500304100|2405881|804|ABB(UK)|N|N|N|N|17/12/1998
2900054807|1|2914205802|4115680|585|SECURE|N|N|Y|N|18/12/2009
6400037947|1|6409201505|3646484|407|SCHLMBGR|N|N|N|N|20/05/2006
4800040551|1|4845506500|2655312|802|VLG|N|N|N|N|14/01/1999
5100022437|1|5111209801|2209045|802|VLG|N|N|N|N|28/08/1996
5100022509|1|5111302300|5590322|568|L+G|N|N|N|N|06/06/2016
200035401|1|0216310600|4024644|550|SECURE|N|N|Y|N|10/06/2008
700027875|1|0713008100|4085258|586|SECURE|N|N|N|N|08/07/2009
4900054504|1|4913105901|2833742|401|VLG|N|N|Y|N|28/10/1999
4600204880|1|4654315111|6509481|576|GENUS|N|N|N|N|03/06/2022
6000040829|1|6007204206|7084970|599|SECURE|N|N|N|N|08/01/2018
200075107|1|0218011402|7282951|599|SECURE|N|N|N|N|18/04/2023
3400040714|1|3403729800|2566393|802|VLG|N|Y|Y|N|26/05/1998
200070080||0213702600|2947104|404|SCHLMBGR|N|N|N|N|27/07/2001
200070080|1|0213702600|2947104|404|SCHLMBGR|N|N|N|N|27/07/2001
2600011069|1|2604013900|6054715|573|L+G|N|N|N|N|28/12/2017
6200095641|1|6209304503|2894324|800|SCHLMBGR|N|N|N|N|12/05/2000
400051287|1|0404015100|3267329|606|ISKRA|N|N|N|N|14/09/2005
3900017425|1|3905922200|5103990|569|SECURE|N|N|Y|N|28/01/2015
900067608|1|0906107000|4343801|585|SECURE|N|N|N|N|06/11/2010
4400042142|1|4402305900|4403833|585|SECURE|N|N|Y|N|04/04/2011
800080285|1|0813712600|6214535|573|L+G|N|N|N|N|06/04/2019
500107333|1|0529714200|4570670|550|SECURE|N|N|Y|N|10/10/2015
3700020986|1|3703521701|7264625|599|SECURE|N|N|N|N|26/12/2022
4700105333|1|4707629000|4303837|585|SECURE|N|N|Y|N|28/09/2010
4300019287|1|4301859400|6220725|573|L+G|N|N|Y|N|24/05/2019
6200093328|1|6202100267|4404410|585|SECURE|N|N|Y|N|02/04/2011
3700020651|1|3700839100|5051495|568|L+G|N|N|N|N|29/09/2015
3200043256|1|3207211702|5110001|569|SECURE|Y|N|N|N|14/02/2015
4400042344|1|4406529100|6688365|576|GENUS|N|N|N|N|13/10/2023
4700102205|1|4701344000|2969074|401|VLG|N|N|Y|N|30/10/2000
9500000279|1|9515055108|3775409|550|SECURE|N|N|Y|N|17/04/2007
9500000320|1|9515056400|2354339|603|GEC(UK)|N|N|Y|N|11/12/2000
9500000346|1|9515056704|6473329|551|SECURE|N|N|N|N|21/03/2022
2000019159|1|2004010205|4404473|585|SECURE|N|N|Y|N|17/03/2011
9500000421|1|9515057559|2356937|603|GEC(UK)|N|N|N|N|03/01/2001
1100055588|1|1144907800|4249289|581|GENUS|N|N|N|N|29/05/2010
2000019814|1|2003311500|2156689|603|GEC(UK)|N|N|N|N|31/10/1996
9500001466|1|9515000801|3509854|407|SCHLMBGR|N|N|N|N|13/08/2005
9500001628|1|9515354140|5780109|562|L&T|N|N|N|N|03/03/2017
9500001649|1|9515057583|4382739|550|SECURE|N|N|N|N|13/01/2014
9500001689|1|9515153708|4412721|550|SECURE|Y|N|Y|N|18/04/2011
9500001689|1|9515153708|4412721|550|SECURE|N|N|N|N|18/04/2011
300000006|2|0304300500|2408929|804|ABB(UK)|N|N|N|N|24/03/1999
800022406|1|0811311400|7168388|599|SECURE|N|N|N|N|23/07/2021
400031868|1|0412825800|2148891|602|GEC(UK)|N|Y|N|N|15/05/1997
800021955|1|0811103700|4801841|581|GENUS|N|N|N|N|25/06/2013
400032179|1|0412918905|6416090|574|L&T|N|N|Y|N|09/06/2021
1100063963|1|1153703300|6313232|571|GENUS|N|N|N|N|25/01/2021
1100088601|1|1128606900|3557160|421|L+G|N|N|N|N|24/08/2005
2900100740|1|2914206576|6468552|576|GENUS|N|N|Y|N|17/02/2022
2600054974|1|2605507626|5422425|569|SECURE|N|N|Y|N|07/05/2016
1100088195|1|1131910200|3555839|421|L+G|N|N|N|N|09/08/2005
1200039325|1|1219307702|6707022|576|GENUS|N|N|Y|N|22/11/2023
2600052741|1|2601405403|5196800|569|SECURE|N|N|N|N|16/04/2015
3100029952|1|3103201412|3522695|407|SCHLMBGR|N|N|N|N|28/02/2006
500018724|1|0509903601|2624487|802|VLG|N|N|N|N|12/09/1998
500018797|1|0509909900|5410093|568|L+G|N|N|N|N|21/03/2016
2800020444|1|2803103100|6085501|573|L+G|N|N|N|N|16/03/2019
3100019539|1|3106513502|2595785|802|VLG|N|N|Y|N|07/11/1998
2900100641|1|2912902615|6468515|576|GENUS|N|N|N|N|15/02/2022
2600005682|1|2601923400|5444298|568|L+G|N|N|N|N|24/03/2016
1000007757|1|1003409100|2705631|800|SCHLMBGR|N|N|N|N|15/01/2008
1000007776|1|1003410800|7296470|599|SECURE|N|N|Y|N|03/07/2023
900139772|1|0921302910|6656452|577|L&T|N|N|N|N|25/08/2023
900121393|1|0921612018|5817113|572|SIMCO|N|N|N|N|09/08/2017
900129562|1|0920609429|6333453|576|GENUS|N|N|N|N|02/02/2021
2900057154|1|2920243000|4297322|585|SECURE|N|N|N|N|15/09/2010
2900073894|1|2916700315|5196826|569|SECURE|N|N|Y|N|16/04/2015
2900072326|1|2913302191|5138015|571|GENUS|N|N|Y|N|24/11/2014
2900072341|1|2913511308|5137789|571|GENUS|N|N|N|N|19/11/2014
3600007037|1|3602534900|7270033|599|SECURE|N|N|Y|N|02/03/2023
3600007119|1|3602505200|5094550|569|SECURE|N|N|N|N|15/12/2014
6000021396|1|6004116100|3657216|407|SCHLMBGR|N|N|N|N|31/07/2006
200094328|1|0238821100|5214354|568|L+G|N|N|N|N|08/12/2015
2000021690|1|2004721918|6329250|576|GENUS|N|N|N|N|13/12/2021
3600005259|1|3601906700|5630047|568|L+G|N|N|Y|N|20/10/2016
4800062566|1|4839506400|3142854|407|SCHLMBGR|N|N|Y|N|23/04/2003
4800062566|1|4839506400|3142854|407|SCHLMBGR|N|N|Y|N|23/04/2003
1200023510|1|1213006100|6317287|573|L+G|N|N|N|N|21/09/2019
5900030275|1|5909909113|3384455|407|SCHLMBGR|N|N|N|N|31/12/2004
5600005893|1|5602114600|5332642|569|SECURE|N|N|N|N|01/02/2016
6200027167|1|6216202500|7245217|599|SECURE|N|N|N|N|22/09/2022
6200031604|2|6218812200|3787448|582|GENUS|N|N|N|N|14/11/2011
6200025336|1|6215003101|5993205|571|GENUS|N|N|N|N|26/07/2017
500112958|1|0510510100|4936055|567|L+G|N|N|N|N|14/07/2014
7500050059|1|7500124900|4379396|585|SECURE|N|N|Y|N|07/03/2011
6200032111|1|6219115800|2983927|401|VLG|N|N|Y|N|21/02/2001
3300037536|1|3303626202|4407176|585|SECURE|N|N|N|N|31/03/2011
6200037901|1|6219411107|3430016|421|L+G|N|N|N|N|03/09/2004
500111245|1|0515125000|4827017|581|GENUS|N|N|N|N|24/04/2014
6200032818|1|6219501502|6808168|578|L&T|N|N|N|N|20/04/2024
500117079|1|0513600802|5056797|568|L+G|N|N|N|N|24/04/2015
4800091255|1|4804201204|4061183|581|GENUS|N|N|N|N|09/04/2009
1000092471|1|1010124509|4215666|575|ISKRA(SIMCO)|N|N|N|N|13/06/2015
2500045882|1|2503101500|2137386|602|GEC(UK)|N|N|N|N|12/12/1996
2500045884|1|2503112000|6733678|576|GENUS|N|N|N|N|30/12/2023
4700045165|1|4717309700|2825095|402|ABB(UK)|N|N|N|N|18/08/2000
2800032046|1|2800904224|6463715|576|GENUS|N|N|Y|N|15/01/2022
2500040267|1|2502415400|5343306|569|SECURE|N|N|Y|N|22/02/2016
6200060976|1|6204813108|4618906|585|SECURE|N|N|Y|N|20/04/2012
1000081647|1|1010006403|6341056|576|GENUS|N|N|N|N|15/03/2021
900102179|1|0926961902|4782034|581|GENUS|N|N|N|N|10/06/2013
1000082393|1|1008728500|4483890|590|L+G|N|Y|Y|N|09/05/2012
2500017675|1|2507201200|2889124|401|VLG|N|N|N|N|23/05/2000
2500017701|1|2507203700|2803710|402|ABB(UK)|N|N|Y|N|29/07/2000
1300152965|1|1316008905|4778951|581|GENUS|N|N|Y|N|06/06/2013
4600213700|1|4638011200|6220428|573|L+G|N|N|N|N|21/05/2019
5200016415|2|5204202600|4240105|585|SECURE|N|N|Y|N|18/06/2010
5200016486|1|5201001306|6100166|574|L&T|N|N|Y|N|25/04/2018
800073240|1|0810210600|4714930|550|SECURE|N|N|N|N|13/04/2013
1400045049|1|1410415614|5262858|571|GENUS|N|N|N|N|06/01/2016
5200015002|1|5204005046|5314875|569|SECURE|N|N|N|N|27/10/2015
1400052294|1|1406805302|6205050|573|L+G|N|N|N|N|15/09/2018
1400043507|1|1410010305|5103515|569|SECURE|N|N|N|N|19/01/2015
1400043743|1|1407711917|5193237|569|SECURE|N|N|N|N|23/03/2015
1700031617|1|1706213010|6266720|574|L&T|N|N|N|N|24/06/2019
1100007600|1|1105303900|3026012|401|VLG|N|N|N|N|24/09/2001
4100010622|1|4104028700|2378601|802|VLG|N|N|Y|N|09/06/1997
1700029690|1|1704909902|5234962|551|SECURE|N|N|N|N|12/02/2016
5200016748|1|5201901416|7124112|599|SECURE|N|N|N|N|17/02/2020
1400050880|1|1407313960|6127536|571|GENUS|N|N|N|N|13/06/2018
1400052380|1|1408602821|6204086|573|L+G|N|N|N|N|07/09/2018
3200037409|1|3209715715|4344721|585|SECURE|N|N|Y|N|30/11/2010
6400048074|1|6402801821|4538633|585|SECURE|N|N|Y|N|05/11/2011
4400038401|1|4400407101|4681073|581|GENUS|N|N|N|N|25/08/2012
3200040042|1|3208804001|4950754|550|SECURE|N|N|N|N|05/06/2013
6400051278|1|6402804426|4233693|585|SECURE|N|N|N|N|21/05/2010
4400041328|1|4405126600|4278450|585|SECURE|N|N|Y|N|26/07/2010
4400041328|1|4405126600|4278450|585|SECURE|N|N|N|N|26/07/2010
5500055417|1|5500901007|5799773|152|SECURE|N|N|Y|N|04/03/2020
5700065691|1|5710809423|6091807|574|L&T|N|N|N|N|17/02/2018
1100068602|1|1158406000|3078180|402|ABB(UK)|N|N|N|N|28/02/2003
5000052605|1|5031010300|7216669|599|SECURE|N|N|Y|N|02/05/2022
5500054327|1|5504206733|5267098|571|GENUS|N|N|Y|N|12/10/2019
6400044414|1|6401107702|5196703|569|SECURE|N|N|N|N|02/07/2015
1300213610|1|1316405314|6599334|576|GENUS|N|N|N|N|01/04/2023
6100114098|1|6106216416|7125593|599|SECURE|N|N|N|N|04/03/2020
1200068441|1|1215500101|3442589|421|L+G|N|N|N|N|07/10/2004
3200039208|1|3200563800|4571651|565|GENUS|N|N|N|N|19/11/2011
6100114832|1|6100905207|6330889|576|GENUS|N|N|N|N|13/01/2021
1300121410|1|1306103804|4041814|581|GENUS|N|N|N|N|22/11/2008
400015533|1|0405804600|6772072|576|GENUS|N|N|N|N|20/04/2024
5700068714|1|5718300246|6242180|576|GENUS|N|N|Y|N|17/07/2019
1300095324|1|1323009907|3386082|407|SCHLMBGR|N|N|N|N|14/12/2004
1400031179|1|1406105603|6403819|562|L&T|N|N|Y|N|04/01/2021
1300124257|1|1327109734|3994755|575|ISKRA(SIMCO)|N|N|N|N|21/05/2009
1400029644|1|1401201205|3588854|421|L+G|N|N|N|N|05/11/2005
400014645|1|0405502900|3046977|401|VLG|N|N|N|N|28/11/2001
900090006|1|0912808201|4271356|565|GENUS|N|N|N|N|01/11/2010
1300103300|1|1322402709|6493997|574|L&T|N|N|N|N|13/04/2022
3200040603|1|3200704304|4787213|590|L+G|N|Y|N|N|14/03/2013
1300110090|1|1303815101|3762270|580|GENUS|N|N|Y|N|10/03/2007
1300110090|1|1303815101|3762270|580|GENUS|N|N|N|N|10/03/2007
5700066707|1|5715704400|5518011|571|GENUS|N|N|N|N|23/04/2016
4100013162|1|4102521100|5978380|568|L+G|N|N|N|N|26/05/2017
1300043987|1|1327409303|3178558|401|VLG|N|N|N|N|03/12/2002
1400014316|1|1406208400|3480313|560|L+G|N|N|N|Y|01/08/2005
4800091609|1|4814408412|4076629|586|SECURE|N|N|N|N|11/05/2009
6800037978|1|6800903101|4667315|585|SECURE|N|N|N|N|06/08/2012
6300115579|1|6312006502|6550774|577|L&T|N|N|N|N|23/08/2022
5000171122|1|5006905904|6749754|576|GENUS|N|N|Y|N|12/02/2024
200103047|1|0200606801|4393651|590|L+G|N|N|N|N|15/01/2011
6300099683|1|6310912330|6025535|568|L+G|N|N|N|N|26/09/2017
5000161471|1|5005507813|5595265|568|L+G|N|N|Y|N|25/06/2016
5400078515|1|5412611601|7143242|599|SECURE|N|N|N|N|11/01/2021
5400078653|1|5402414005|7143705|599|SECURE|N|N|Y|N|01/02/2021
6300120802|1|6319103016|6728308|576|GENUS|N|N|N|N|22/01/2024
5400079013|1|5403505902|7159325|599|SECURE|N|N|Y|N|07/04/2021
5400079006|1|5402725403|7154057|599|SECURE|N|N|N|N|20/03/2021
6300103585|1|6311405883|6188331|574|L&T|N|N|N|N|03/12/2018
6300103689|1|6315802916|6162843|571|GENUS|N|N|Y|N|22/11/2018
5400061050|1|5411806201|4944185|567|L+G|N|N|N|N|04/06/2014
6100086589|1|6900800900|3493989|423|ALSTOM|N|N|N|N|14/12/2004
1300007386|1|1304700900|4093588|586|SECURE|N|N|N|N|31/07/2009
5100062640|1|5111300216|6437846|551|SECURE|N|N|N|N|01/10/2021
6100064041|1|6911306700|6133717|571|GENUS|N|N|N|N|24/07/2018
4600123428|1|4658701915|4287481|585|SECURE|N|N|N|N|16/08/2010
6100062415|1|6910706100|7055261|599|SECURE|N|N|N|N|01/07/2017
5100070218|1|5110209802|4547061|585|SECURE|N|N|N|N|14/12/2011
5900018042|1|5908903300|3024662|401|VLG|N|N|N|N|10/09/2001
1300007902|1|1304907800|5397266|568|L+G|N|N|N|N|08/03/2016
1200055020|1|1227511300|6050345|571|GENUS|N|N|Y|N|21/11/2017
1200054742|1|1227403600|6678835|576|GENUS|N|N|Y|N|17/09/2023
1300008050|1|1305005600|5736348|571|GENUS|N|N|N|N|20/01/2017
4700107602|1|4710304900|4302479|585|SECURE|N|N|Y|N|09/10/2010
4300019128|1|4304820300|4220141|575|ISKRA(SIMCO)|N|N|Y|N|22/06/2015
4700102772|1|4707412601|5218694|569|SECURE|N|N|Y|N|30/09/2015
4700103133|1|4705502400|5834624|569|SECURE|N|N|N|N|20/01/2017
1200079953|1|1201707405|6477037|574|L&T|N|N|N|N|03/01/2022
4700102024|1|4702800608|5434928|569|SECURE|N|N|Y|N|14/06/2016
400022768|1|0409021200|3236746|401|VLG|N|N|N|N|17/10/2003
6800045794|1|6804303301|5290256|569|SECURE|N|N|N|N|27/06/2015
6800045914|1|6803301207|6329976|576|GENUS|N|N|N|N|01/11/2023
6200095728|1|6202603607|6642329|578|L&T|N|N|N|N|11/11/2023
3700019786|1|3701311201|4818238|581|GENUS|N|N|N|N|21/11/2013
1300192402|1|1327214404|6219576|573|L+G|N|N|N|N|15/05/2019
5500022848|2|5513105400|3493144|549|SECURE|N|N|N|N|04/08/2005
4600174475|1|4624514093|5778756|561|L+G|N|N|Y|N|13/07/2017
400102114|1|0418811600|3549469|421|L+G|N|N|N|N|11/07/2005
3100033503|1|3100413703|6807952|578|L&T|N|N|Y|N|06/04/2024
2900018583|1|2910702200|5854906|571|GENUS|N|N|N|N|02/02/2017
4600170141|1|4622715408|5729265|571|GENUS|N|N|N|N|30/12/2016
2500000237|1|2500123400|3269462|680|TTL DZG|N|N|Y|N|16/11/2002
3100033083|1|3101121203|4155425|550|SECURE|N|N|N|N|28/01/2010
6300044366|1|6325404301|5440284|569|SECURE|N|N|N|N|28/06/2016
7500083912|1|7525601719|6597507|577|L&T|N|N|N|N|01/03/2023
6300044996|1|6325901801|2841402|401|VLG|N|N|N|N|16/12/2005
3100034581|1|3103118901|4549544|585|SECURE|N|N|N|N|05/01/2012
5900022598|1|5911003800|6772988|576|GENUS|N|N|Y|N|06/04/2024
5600004482|1|5601610300|6539386|576|GENUS|N|N|N|N|11/07/2022
2800018982|1|2802936400|6664530|576|GENUS|N|N|Y|N|30/05/2023
5900023790|1|5911412828|3149354|407|SCHLMBGR|N|N|N|N|02/07/2003
1500029178|1|1502616502|6628232|576|GENUS|N|N|Y|N|28/04/2023
1500033332|1|1501817200|3701324|421|L+G|N|N|Y|N|05/06/2006
5000184493|1|5007016611|7133490|599|SECURE|N|N|Y|N|03/09/2020
700079090|1|0704719101|6780999|576|GENUS|N|N|N|N|14/05/2024
1500029672|1|1503301707|6138301|571|GENUS|N|N|Y|N|10/08/2018
1500029838|1|1505914906|4992849|566|GENUS|N|Y|N|N|10/04/2014
1500031972|1|1502605700|5802357|572|SIMCO|N|N|Y|N|18/04/2017
1500030013|1|1506416404|6212594|573|L+G|N|N|N|N|08/04/2019
1500031979|1|1500117604|6502738|551|SECURE|N|N|N|N|08/07/2022
1500032034|1|1503424300|3003300|401|VLG|N|N|Y|N|30/07/2001
1500032034|1|1503424300|3003300|401|VLG|N|N|Y|N|30/07/2001
5000188176|1|5006027600|2541902|802|VLG|N|N|N|N|28/03/1998
