CONS_ID|CSQ|CNO|MNO|MCD|MFG|XCHG|ADV|DE|LCC|FDT|JOB_ID
6300016604|1|6308412200|2911809|401|VLG|N|N|N|N|12/06/2000|20241202362
6000010456|1|6006203800|3843124|582|GENUS|N|N|Y|N|28/12/2012|20241202363
6800042408|1|6805720529|6496791|576|GENUS|Y|N|N|N|25/04/2022|20241202365
6200001988|2|6201402200|2355796|603|GEC(UK)|N|N|N|N|01/07/2003|20241202367
4700064867|3|4716200900|6887800|564|GENUS|N|Y|N|N|28/09/2024|20241202372
1300054747|1|1333606200|7061763|599|SECURE|N|Y|N|N|22/07/2017|20241202376
200214288|1|0221421001|6438996|551|SECURE|N|N|N|N|13/12/2021|20241202380
5000116804|1|5030301901|4221262|565|GENUS|Y|N|N|N|22/12/2009|20241202383
1200166091|1|1202304311|6719794|150|GENUS|N|N|N|N|16/05/2024|20241202384
1200004397|1|1202805401|6669033|150|GENUS|N|N|N|N|13/12/2023|20241202385
500124377|1|0528706403|5721452|569|SECURE|N|N|N|N|22/10/2016|20241202388
5000029186||5017100700|3488932|549|SECURE|N|N|Y|N||20241202389
800088782|1|0800119805|6065863|573|L+G|N|N|N|N|15/06/2018|20241202394
1200161116|1|1218720101|6690121|576|GENUS|N|N|N|N|12/10/2023|20241202395
5500037667|1|5500610534|5781002|150|GENUS|N|N|N|N|12/07/2019|20241202396
5700003039|1|5701206400|6670678|150|GENUS|N|N|N|N|31/01/2024|20241202397
5700003201|1|5701304000|6721416|150|GENUS|N|N|N|N|06/07/2024|20241202398
5700028675|1|5717407600|6721883|150|GENUS|N|N|N|N|14/08/2024|20241202399
5800026796|1|5805501401|4944629|567|L+G|Y|N|N|N|02/06/2014|20241202401
6400042519|1|6417001602|4208606|585|SECURE|Y|N|N|N|21/07/2011|20241202402
200095141|1|0204203701|4083284|586|SECURE|Y|N|Y|N|03/07/2009|20241202405
800102185|1|0803114600|2815298|402|ABB(UK)|N|N|N|N|29/08/2000|20241202406
1500007104|1|1505813900|7066726|599|SECURE|Y|N|N|N|08/08/2017|20241202407
3600016097|1|3605715800|3056674|402|ABB(UK)|N|N|Y|N|15/11/2000|20241202409
5100110379|1|5102207818|7260265|599|SECURE|N|N|N|N|07/12/2022|20241202410
5000183750|1|5006610805|6386042|551|SECURE|N|N|Y|N|14/03/2020|20241202412
3900045077|1|3905020601|5038363|568|L+G|N|N|N|N|31/10/2014|20241202416
700035455|1|0717305800|2163105|603|GEC(UK)|N|Y|N|N|03/06/1997|20241202417
6100040217|1|6806106000|1945926|802|VLG|N|N|N|N|11/11/1994|20241202418
3900013498|1|3904618200|5717825|569|SECURE|N|N|Y|N|01/10/2016|20241202419
6400016736|1|6408601500|5178540|551|SECURE|N|N|N|Y|28/08/2014|20241202421
6100057741|1|6907501900|7053214|599|SECURE|Y|N|N|N|27/06/2017|20241202422
2300007588|1|2300117805|6144424|561|L+G|N|N|N|N|24/11/2017|20241202423
3700004254|1|3701511400|3239874|401|VLG|N|N|N|N|06/02/2004|20241202425
3700004256|1|3701511600|1961463|802|VLG|N|N|N|N|17/10/2003|20241202426
3700024094|1|3702115802|4979351|598|SECURE|Y|N|Y|N|10/04/2014|20241202427
900115104|1|0905717301|5444560|568|L+G|N|Y|N|N|30/03/2016|20241202430
900120447|1|0926922201|7079267|599|SECURE|Y|N|N|N|27/11/2017|20241202431
3900050686|1|3900507202|6192425|574|L&T|N|N|Y|N|01/01/2019|20241202432
3900053036|1|3905224400|4281392|585|SECURE|Y|N|Y|N|02/08/2010|20241202433
3900001458|1|3900607600|3318094|407|SCHLMBGR|N|N|Y|N|26/09/2003|20241202434
3900004909|2|3901711600|3584556|550|SECURE|N|N|N|N|11/05/2006|20241202435
3900012646|1|3904313700|5095762|569|SECURE|Y|N|Y|N|12/12/2014|20241202436
3900015042|1|3905122600|5720806|569|SECURE|N|N|Y|N|05/10/2016|20241202437
3900015050|1|3905123400|5720808|569|SECURE|N|N|Y|N|05/10/2016|20241202438
3900025098|2|3908808300|3582391|550|SECURE|N|N|N|N|21/11/2005|20241202439
3900025344|1|3908931800|6415153|574|L&T|N|N|Y|N|08/06/2021|20241202440
3900026321|1|3909212900|5759258|569|SECURE|Y|N|Y|N|07/12/2016|20241202441
3900040007|1|3901913001|4370878|585|SECURE|Y|N|Y|N|25/02/2011|20241202442
3900040066|1|3906002001|4370903|585|SECURE|N|N|N|N|25/02/2011|20241202443
3900042324|1|3900710100|4730585|585|SECURE|Y|N|Y|N|18/01/2013|20241202444
5700050735|1|5703209913|4407936|585|SECURE|N|N|N|N|06/04/2011|20241202445
5700053359|1|5702408710|4618722|585|SECURE|Y|N|N|N|18/04/2012|20241202446
5700054110|1|5702408711|4669409|585|SECURE|Y|N|N|N|18/08/2012|20241202447
5700067889|1|5702411634|6176698|562|L&T|N|N|N|N|20/02/2019|20241202448
5700068104|1|5706609511|6212379|573|L+G|Y|N|N|N|17/04/2019|20241202449
5700068257|1|5702411639|7108713|599|SECURE|N|N|Y|N|14/05/2019|20241202450
5700074891|1|5703909022|7215055|599|SECURE|N|N|N|N|11/04/2022|20241202451
5700078044|1|5702411282|7284582|599|SECURE|N|N|N|N|27/04/2023|20241202452
4600090351|1|4635710600|3283927|604|SIEMENS|N|N|Y|N|28/05/2004|20241202454
6900015732|1|6909907106|4934060|567|L+G|Y|N|N|N|25/08/2014|20241202455
5000193291|1|5026719808|6465863|576|GENUS|N|N|N|N|03/02/2022|20241202457
5100107334|1|5108900147|6485422|562|L&T|N|N|N|N|04/01/2022|20241202458
5000019778|1|5010308200|6881000|577|L&T|N|N|Y|N|05/09/2024|20241202460
5000104036|1|5004820302|5104091|569|SECURE|Y|N|N|N|05/02/2015|20241202461
5000130623|1|5014029602|4567941|550|SECURE|Y|N|Y|N|30/03/2012|20241202462
1200108614|1|1230209364|5038842|568|L+G|N|Y|N|N|24/10/2014|20241202463
1200136698|1|1223103214|6430534|562|L&T|N|N|Y|N|15/03/2021|20241202464
6300048683|1|6328301100|5673604|571|GENUS|N|N|N|N|03/09/2016|20241202465
4800145006|1|4827502011|6203950|573|L+G|N|N|N|N|22/09/2018|20241202466
200134025|1|0208613701|5135955|571|GENUS|Y|N|Y|N|18/10/2014|20241202467
1500021880|1|1502615901|3761819|580|GENUS|N|Y|N|N|17/04/2007|20241202468
1100171514|1|1162904427|6454351|576|GENUS|N|N|N|N|08/12/2021|20241202469
100004495|1|0113550906|6170087|564|GENUS|N|N|N|N|04/03/2019|20241202470
3100010630|1|3103415200|6392331|571|GENUS|N|N|N|N|17/08/2020|20241202471
5100094292|1|5110100146|6277390|576|GENUS|N|N|N|N|10/08/2019|20241202472
1200141734|1|1202409231|6453975|576|GENUS|N|N|N|N|01/12/2021|20241202473
900089757|1|0919122300|5728677|571|GENUS|Y|N|Y|N|06/01/2017|20241202474
1100018845|1|1113805400|4556292|585|SECURE|Y|N|N|N|14/11/2013|20241202475
200187394|1|0224903728|6067276|573|L+G|Y|N|N|N|18/06/2018|20241202476
200236256|1|0220817200|6357594|574|L&T|N|N|Y|N|14/05/2024|20241202477
2600021874|1|2608107700|3629576|423|ALSTOM|N|Y|N|N|01/10/2008|20241202478
1300178095|1|1315809100|5650368|571|GENUS|N|Y|N|N|30/06/2016|20241202479
4100020202|1|4104136300|6663938|576|GENUS|N|N|Y|N|26/05/2023|20241202480
4300032796|1|4300613200|4363514|585|SECURE|N|N|N|N|27/12/2010|20241202487
2500000775|1|2500404900|5476422|551|SECURE|Y|N|N|N|23/06/2016|20241202490
4600164365|1|4660202067|5474320|564|GENUS|N|N|N|N|19/02/2016|20241202491
5100114489|1|5116000507|6736644|576|GENUS|N|N|Y|N|11/01/2024|20241202494
4100009401|1|4103503200|4533842|585|SECURE|N|N|N|N|08/10/2011|20241202495
200206611|1|0217814325|7146908|599|SECURE|Y|N|Y|N|06/02/2021|20241202496
200136226|1|0200408101|5125808|571|GENUS|Y|N|Y|N|27/01/2015|20241202497
7000028024|1|7013703312|6629141|576|GENUS|N|N|N|N|11/05/2023|20241202498
4100009752|1|4103615100|6806143|577|L&T|N|N|Y|N|27/04/2024|20241202500
1200126060|1|1218402049|6064606|573|L+G|N|N|N|N|06/06/2018|20241202501
4600202344|1|4640600809|7201731|599|SECURE|N|N|Y|N|26/02/2022|20241202502
4800084574|1|4800402800|4207276|585|SECURE|Y|N|N|N|23/03/2010|20241202503
1200020962|1|1211808401|2803435|402|ABB(UK)|N|N|Y|N|13/07/2000|20241202504
200233553|1|0224000105|6715223|578|L&T|N|N|Y|N|03/01/2024|20241202505
1300050154|1|1330907501|2276430|802|VLG|N|N|Y|N|24/02/1997|20241202506
5100110564|1|5110301701|3547199|421|L+G|N|N|N|N|02/07/2005|20241202507
7000015238|1|7009800804|4760217|590|L+G|Y|N|N|N|30/01/2013|20241202508
6400007100|1|6403215200|3229213|401|VLG|N|N|N|N|05/02/2004|20250100010
6400008251|1|6403804700|4611921|585|SECURE|N|N|N|N|16/03/2012|20250100011
6400016009|1|6408100600|4726114|585|SECURE|N|N|N|N|04/12/2012|20250100012
6400041326|1|6406002908|4277900|585|SECURE|Y|N|N|N|26/07/2010|20250100013
6400046987|1|6403400618|4384862|550|SECURE|N|N|N|N|26/02/2011|20250100014
6400049955|1|6404703011|4707217|550|SECURE|N|N|N|N|17/10/2012|20250100015
6400063272|1|6407305800|5708436|569|SECURE|N|N|N|N|21/09/2016|20250100016
6400066412|1|6405502051|7148778|599|SECURE|Y|N|Y|N|18/02/2021|20250100017
6400074529|1|6408901504|6910071|576|GENUS|N|N|N|N|26/11/2024|20250100018
900079846|1|0901420100|6420638|576|GENUS|N|N|Y|N|16/07/2021|20250100019
900081437|1|0900103104|7164651|599|SECURE|N|N|Y|N|29/06/2021|20250100020
900094679|1|0902253100|4535128|585|SECURE|N|N|N|N|07/10/2011|20250100021
5700024164|1|5714601300|3773488|550|SECURE|Y|N|Y|N|13/02/2007|20250100022
5700066317|1|5715807902|6061311|573|L+G|Y|N|N|N|19/05/2018|20250100023
5700066894|1|5717908310|6078011|573|L+G|Y|N|N|N|01/08/2018|20250100024
5000032984|1|5017800900|3264276|413|ALSTOM|Y|N|N|N|05/08/2003|20250100025
5000126461|1|5021604912|4524341|585|SECURE|N|N|N|N|01/09/2011|20250100026
5000194043|1|5019510506|5564828|569|SECURE|N|N|N|N|22/04/2022|20250100027
5000209576|1|5018705001|6899425|576|GENUS|N|N|Y|N|06/11/2024|20250100028
5700047145|1|5718517602|6346011|576|GENUS|N|N|Y|N|16/04/2021|20250100029
4100007357|1|4102727600|4291703|585|SECURE|N|N|Y|N|26/08/2010|20250100030
6700029076|1|6712409301|4200375|585|SECURE|N|Y|N|N|21/04/2010|20250100060
2800032376|1|2801406105|7221041|599|SECURE|N|N|Y|N|14/05/2022|20250100062
5900001462|1|5900416701|2674376|802|VLG|N|N|N|N|06/01/1999|20250100063
4500035083|1|4502506501|4815145|581|GENUS|N|N|Y|N|26/08/2013|20250100065
200158609|1|0221710800|5498587|569|SECURE|N|N|Y|N|16/03/2016|20250100066
200138440|1|0224704202|5152151|571|GENUS|Y|N|N|N|11/03/2015|20250100067
900122205|1|0920107905|6062537|573|L+G|Y|N|N|N|23/05/2018|20250100068
4300026275|1|4300752201|5058665|568|L+G|Y|N|Y|N|20/04/2015|20250100070
900076167|1|0905711216|4088935|587|SECURE|Y|N|N|N|05/02/2014|20250100071
4500049690|1|4501132603|4981542|598|SECURE|N|N|Y|N|12/04/2014|20250100072
2500032218|1|2504705300|3312457|606|ISKRA|N|N|N|N|28/08/2003|20250100073
4200037642|1|4200111501|5131583|571|GENUS|Y|N|N|N|23/03/2015|20250100074
4700009653|1|4703910600|6175256|561|L+G|N|N|N|N|23/08/2019|20250100075
200168169|1|0228008324|5975438|568|L+G|N|N|N|N|29/04/2017|20250100076
1000081065|1|1021408005|4459681|590|L+G|N|N|N|N|17/06/2011|20250100077
2700032694|1|2707107209|7295274|599|SECURE|N|N|Y|N|27/06/2023|20250100078
2900107967|1|2915533100|7001812|599|SECURE|N|Y|Y|N|28/02/2017|20250100079
4100009270|1|4103414100|5964349|568|L+G|Y|N|Y|N|04/04/2017|20250100081
800008079|1|0804314200|3066371|402|ABB(UK)|N|N|N|N|15/01/2001|20250100082
1100112180|1|1123607006|4247465|581|GENUS|N|N|N|N|26/05/2010|20250100083
1000096410|1|1005504901|5609196|568|L+G|N|N|N|N|13/08/2016|20250100084
6900018885|1|6908608600|7057788|599|SECURE|Y|N|N|N|11/07/2017|20250100085
7000026858|1|7008707328|6482576|574|L&T|N|N|N|N|20/01/2022|20250100087
500105110|1|0525003000|3170797|401|VLG|N|N|N|N|01/02/2003|20250100088
700043866|1|0706002205|3440964|421|L+G|N|N|N|N|16/11/2004|20250100089
1000014602|1|1006713400|5656989|571|GENUS|N|N|N|N|27/07/2016|20250100090
5600013436|1|5605409200|7040891|599|SECURE|N|Y|N|N|26/05/2017|20250100091
200164455|1|0230601212|7013229|599|SECURE|Y|N|N|N|27/03/2017|20250100093
400081778|1|0403210203|5894731|568|L+G|N|N|N|N|14/01/2017|20250100094
6300016903|1|6308514912|3266095|413|ALSTOM|N|N|N|N|13/09/2003|20250100095
1200134153|1|1208406325|6295040|576|GENUS|N|N|N|N|20/02/2020|20250100097
1400064584|1|1409307300|5877691|571|GENUS|N|N|Y|N|01/03/2017|20250100098
3800036158|1|3806916801|6423658|576|GENUS|N|N|Y|N|04/09/2021|20250100099
4500048524|1|4503017900|4196926|585|SECURE|Y|N|N|N|05/02/2010|20250100100
200122801|1|0219217401|4882585|585|SECURE|Y|N|Y|N|17/07/2013|20250100101
6700008193|1|6703211300|4085704|586|SECURE|N|Y|N|N|13/10/2010|20250100102
900144355|1|0915100803|6852189|576|GENUS|N|Y|N|N|27/09/2024|20250100103
4600050792|1|4634901100|5291085|569|SECURE|N|N|N|N|24/06/2015|20250100104
200140309|1|0234832505|5055777|568|L+G|N|N|N|N|14/05/2015|20250100105
1300174596|1|1334809926|5386830|568|L+G|N|Y|N|N|09/02/2016|20250100106
3800036210|1|3808008301|5101607|569|SECURE|Y|N|Y|N|10/01/2015|20250100107
5000175679|1|5032202005|6076919|573|L+G|Y|N|N|N|03/08/2018|20250100108
3800006086|1|3802212300|6773067|576|GENUS|N|N|Y|N|05/04/2024|20250100109
1100049710|1|1139111400|7066412|599|SECURE|N|Y|N|N|02/08/2017|20250100110
9500001453|1|9515055125|2152259|603|GEC(UK)|N|N|N|N|19/02/2005|20250100111
6600023698|1|6602309701|4402183|585|SECURE|N|N|N|N|18/03/2011|20250100112
7600058814|1|7621002805|4892611|585|SECURE|N|N|Y|N|30/09/2013|20250100113
1400065623|1|1406509642|6572069|576|GENUS|N|N|N|N|10/12/2022|20250100114
3800022294|1|3808001300|5101606|569|SECURE|Y|N|Y|N|10/01/2015|20250100115
200220690|1|0221600109|6606767|578|L&T|N|N|N|N|08/02/2023|20250100116
5700071913|1|5718305900|5542783|568|L+G|N|N|N|N|05/05/2016|20250100117
6100054976|1|6903205800|6363645|574|L&T|N|N|N|N|22/08/2020|20250100118
6400027866|1|6416012900|3229000|401|VLG|N|N|Y|N|17/10/2003|20250100119
6400034298|1|6416409603|5751791|569|SECURE|N|N|Y|N|21/11/2016|20250100120
6400047249|1|6416004221|4411284|585|SECURE|Y|N|N|N|27/04/2011|20250100121
6400058714|1|6412406700|4203490|585|SECURE|Y|N|Y|N|09/03/2010|20250100122
6400070356|1|6412108801|6541226|573|L+G|N|N|Y|N|02/08/2022|20250100123
6600002827|1|6607708200|5104113|569|SECURE|N|N|N|N|05/02/2015|20250100124
500112581|1|0505220102|5020579|568|L+G|Y|N|N|N|04/07/2014|20250100125
5000088200|1|5015812700|7013471|599|SECURE|N|N|N|N|29/03/2017|20250100126
800073657|1|0802902305|4792826|590|L+G|Y|N|N|N|20/04/2013|20250100127
2900110028|1|2915533200|7001813|599|SECURE|N|Y|N|N|28/02/2017|20250100130
9500001773|1|9515050413|5184059|561|L+G|N|N|N|N|07/03/2015|20250100132
6400038598|1|6412304901|3659711|407|SCHLMBGR|N|N|N|N|25/08/2006|20250100133
5800027882|1|5805806000|7240774|599|SECURE|N|N|N|N|05/09/2022|20250100134
3100004774|1|3101718701|4030395|565|GENUS|N|N|N|N|10/02/2009|20250100135
3100036344|1|3100816806|4970959|598|SECURE|Y|N|Y|N|19/02/2014|20250100136
3100036364|1|3107702201|4976784|598|SECURE|N|N|Y|N|17/03/2014|20250100137
3100042597|1|3106604302|4350763|598|SECURE|Y|N|Y|N|20/06/2011|20250100138
1100024957|1|1119508900|6172202|564|GENUS|N|N|N|N|28/06/2019|20250100140
1500032853|1|1506812302|4987931|566|GENUS|N|Y|N|N|13/03/2014|20250100141
4100019973|2|4103913701|6902783|576|GENUS|N|N|N|N|11/11/2024|20250100142
200059252|1|0232500500|3371783|407|SCHLMBGR|N|N|N|N|30/07/2004|20250100143
4500000312|1|4500221700|5295041|569|SECURE|Y|N|N|N|09/07/2015|20250100144
4500003438|1|4500934200|3352769|606|ISKRA|N|N|N|N|02/10/2003|20250100145
4500006352|1|4501913400|4725981|585|SECURE|N|N|N|N|30/11/2012|20250100146
4500009229|1|4503028600|3169880|401|VLG|N|N|Y|N|06/11/2002|20250100147
4500011307|1|4503834200|2495272|802|VLG|N|N|N|N|20/11/1997|20250100148
4500032755|1|4500960600|4522065|585|SECURE|N|N|N|N|08/07/2011|20250100149
4500035157|1|4509007700|4889844|585|SECURE|N|N|Y|N|09/09/2013|20250100150
4500035876|1|4509007400|6052152|573|L+G|N|N|Y|N|28/11/2017|20250100151
4500035877|1|4509007300|4965194|598|SECURE|N|N|Y|N|27/01/2014|20250100152
4500035884|1|4509031400|4963732|598|SECURE|N|N|Y|N|10/01/2014|20250100153
4500036202|1|4509031500|4973827|598|SECURE|N|N|Y|N|04/03/2014|20250100154
4500039595|1|4500815118|5329311|569|SECURE|N|N|Y|N|09/01/2016|20250100155
4500041365|1|4509007500|4965193|598|SECURE|N|N|Y|N|27/01/2014|20250100156
4500045820|1|4505831502|6444499|573|L+G|N|N|N|N|17/08/2021|20250100157
5000137441|1|5026411100|4349536|585|SECURE|Y|N|N|N|10/05/2013|20250100158
5000197185|1|5029611813|7244234|599|SECURE|N|N|Y|N|12/09/2022|20250100159
5000207949|1|5026012801|6840165|576|GENUS|N|N|Y|N|26/07/2024|20250100160
1200115475|1|1208710606|6674108|576|GENUS|N|N|N|N|01/09/2023|20250100162
3400033429|1|3403524400|1961941|802|VLG|N|N|Y|N||20250100163
6100002044|1|6101303800|5123785|571|GENUS|N|Y|N|N|19/01/2015|20250100164
4700028326|1|4710726200|5886618|568|L+G|N|N|Y|N|30/12/2016|20250100165
1200058177|1|1229202003|2178673|802|VLG|N|N|Y|N|04/09/1997|20250100166
1100163919|1|1126419702|6384338|551|SECURE|Y|N|Y|N|18/11/2019|20250100167
6800007706|1|6805907302|3570844|421|L+G|N|N|N|N|03/11/2005|20250100168
6100045507|1|6810114400|3949229|582|GENUS|Y|N|N|N|18/01/2013|20250100171
4000039364|1|4007825500|6353462|574|L&T|N|N|N|N|06/07/2020|20250100172
1200056544|2|1228400100|1955149|802|VLG|N|N|Y|N|12/01/1995|20250100173
1200002701|1|1201908200|2594784|802|VLG|N|N|N|N|20/06/2002|20250100174
1000088463|1|1004603906|4940838|567|L+G|N|Y|Y|N|14/05/2014|20250100175
6700003590|1|6707705800|2331292|602|GEC(UK)|N|N|N|N|24/09/1997|20250100176
6700003598|1|6707707400|2178132|802|VLG|N|N|N|N|16/07/1996|20250100177
5700038348|1|5705108101|3517973|407|SCHLMBGR|N|N|N|N|29/11/2005|20250100178
5700000395|1|5700206300|3049752|401|VLG|N|N|N|N|24/12/2001|20250100179
5700024419|1|5714706701|2721440|802|VLG|N|N|N|N|24/03/1999|20250100180
6100087687|1|6101913201|3550522|421|L+G|N|N|N|N|20/07/2005|20250100181
6100049777|1|6813904900|2722093|802|VLG|N|N|N|N|29/04/1999|20250100182
1000015212|1|1007111600|6545660|573|L+G|N|N|Y|N|03/08/2022|20250100184
900132538|1|0906508600|5343088|569|SECURE|N|Y|N|N|22/02/2016|20250100185
3800020366|1|3807221900|4784668|598|SECURE|N|N|N|N|27/06/2013|20250100191
3800038508|1|3807222202|5336840|569|SECURE|N|N|Y|N|12/02/2016|20250100192
200019064|1|0207709800|2178308|802|VLG|N|N|Y|N|10/07/2007|20250100193
200019069|1|0207710300|6392707|573|L+G|N|N|Y|N|19/11/2019|20250100194
200025544|1|0210620500|7215485|599|SECURE|N|N|N|N|04/05/2022|20250100195
200121172|1|0207711511|4751514|585|SECURE|N|N|Y|N|22/05/2013|20250100196
200201151|1|0201600302|6293987|576|GENUS|N|N|Y|N|05/02/2020|20250100197
200215295|1|0207718900|4317290|550|SECURE|N|N|Y|N|13/01/2011|20250100198
200229538|1|0207714900|6018487|551|SECURE|N|N|Y|N|05/06/2017|20250100199
1400049972|1|1406804505|6060778|573|L+G|N|N|N|N|17/05/2018|20250100200
1400050243|1|1406709117|6057200|573|L+G|Y|N|N|N|27/04/2018|20250100201
800027477|2|0813726100|2868229|401|VLG|N|N|N|N|18/01/2000|20250100202
800027477|1|0813726100|7037277|599|SECURE|N|Y|N|N|19/05/2017|20250100203
1100164573|1|1148214000|4096698|586|SECURE|N|Y|N|N|28/10/2010|20250100204
4700094246|1|4712104601|4918511|590|L+G|N|N|N|N|09/01/2014|20250100205
7600038650|1|7608114302|3754402|580|GENUS|N|Y|N|N|13/02/2007|20250100206
900085898|1|0913305301|4221784|565|GENUS|Y|N|Y|N|11/01/2010|20250100207
900098749|1|0916107625|4706636|550|SECURE|N|N|Y|N|03/09/2012|20250100208
900100237|1|0916703201|4736005|585|SECURE|Y|N|N|N|22/01/2013|20250100209
3900054935|1|3901431700|3334606|407|SCHLMBGR|N|N|Y|N|31/03/2004|20250100211
4400039259|1|4410515800|4127477|550|SECURE|N|N|N|N|17/04/2009|20250100213
6300093567|1|6311602433|5312645|569|SECURE|N|N|N|N|14/10/2015|20250100214
7600060742|1|7622205202|4830377|566|GENUS|N|N|N|N|28/04/2014|20250100215
3000014614|1|3001609911|6336943|576|GENUS|N|N|Y|N|12/02/2021|20250100217
3000015659|1|3001406601|5298256|569|SECURE|Y|N|N|N|17/07/2015|20250100218
3000018758|1|3003519000|6317228|573|L+G|N|N|N|N|16/09/2019|20250100219
4400003805|1|4401814900|2701574|806|ALSTOM|N|N|Y|N|03/03/2000|20250100221
4400008697|1|4404100200|3583793|550|SECURE|N|N|N|N|20/04/2006|20250100222
4400012560|1|4405816100|2562051|802|VLG|N|N|N|N|11/05/1998|20250100223
4400017299|1|4407904100|4149053|595|GENUS|Y|N|N|N|04/11/2009|20250100224
4400019680|1|4409203800|5092674|569|SECURE|N|N|N|N|06/12/2014|20250100225
4400040347|1|4405703801|4119447|585|SECURE|Y|N|N|N|21/01/2010|20250100226
4400047429|1|4407814803|5080669|569|SECURE|N|N|N|N|29/09/2014|20250100227
4400055265|1|4402019901|6317733|573|L+G|Y|N|N|N|04/09/2019|20250100228
4400059313|1|4407314007|7236232|599|SECURE|Y|N|N|N|22/07/2022|20250100229
4400060648|1|4402106106|7294878|599|SECURE|N|N|N|N|30/06/2023|20250100230
4400060649|1|4402106107|7294930|599|SECURE|N|N|N|N|30/06/2023|20250100231
4400062665|1|4402023500|6213358|573|L+G|Y|N|Y|N|10/05/2019|20250100232
6100075674|1|7000605300|5126876|571|GENUS|N|Y|N|N|16/02/2015|20250100233
5900034866|1|5909104602|3956231|582|GENUS|N|Y|N|N|03/12/2012|20250100236
5000020850|1|5012506600|7006500|599|SECURE|N|Y|N|N|16/03/2017|20250100237
200031984|1|0214342400|2657650|802|VLG|N|N|N|N|24/12/1998|20250100239
200193733|1|0214313400|4364230|585|SECURE|Y|N|N|N|29/12/2010|20250100240
200240514|1|0213011412|6852774|576|GENUS|N|N|N|N|05/10/2024|20250100241
5900040279|1|5907610204|4301804|585|SECURE|Y|N|N|N|04/10/2010|20250100242
1300134201|1|1310409504|4344117|585|SECURE|N|N|Y|N|13/11/2010|20250100243
1000049828|1|1026704800|3403745|413|ALSTOM|N|N|N|N|14/07/2005|20250100244
900050562|1|0921610603|6837523|576|GENUS|N|N|N|N|08/07/2024|20250100245
900090957|1|0919703202|4365650|585|SECURE|Y|N|Y|N|07/01/2011|20250100246
900091797|1|0918641400|4376433|585|SECURE|Y|N|Y|N|07/03/2011|20250100247
900116604|1|0918902527|5582669|551|SECURE|N|N|Y|N|27/08/2016|20250100248
900122171|1|0918404844|6680894|576|GENUS|N|N|N|N|26/09/2023|20250100249
900137984|1|0927129600|5096694|569|SECURE|Y|N|Y|N|13/12/2014|20250100250
2900107680|1|2904702403|6625763|577|L&T|N|N|N|N|19/06/2023|20250100251
2700045496|1|2705638600|3971806|580|GENUS|N|Y|N|N|15/09/2008|20250100252
5000209107|1|5048009200|2751457|401|VLG|N|N|Y|N|03/07/1999|20250100253
1000090008|1|1010003205|5136113|571|GENUS|N|Y|Y|N|18/10/2014|20250100254
1200126723|1|1214109205|6073753|573|L+G|N|N|Y|N|13/07/2018|20250100255
200086364|2|0228204601|3822501|550|SECURE|N|N|N|N|12/07/2007|20250100256
3600026249|1|3603116402|4916535|590|L+G|Y|N|Y|N|28/11/2013|20250100257
3600025627|1|3601517703|4951268|550|SECURE|Y|N|N|N|26/06/2013|20250100258
4800112419|1|4827608101|6509747|574|L&T|N|N|N|N|07/06/2022|20250100259
400035612|1|0414019800|4054663|581|GENUS|N|Y|N|N|24/02/2009|20250100260
1200033652|1|1217207703|3009402|401|VLG|N|N|Y|N|26/07/2001|20250100261
500051288|1|0528701400|4602266|581|GENUS|N|N|N|N|19/03/2012|20250100262
3600026577|1|3602808906|4979226|598|SECURE|N|N|Y|N|09/04/2014|20250100263
3700030567|1|3700844400|3777009|550|SECURE|N|Y|N|N|31/05/2007|20250100264
1000061280|2|1024003400|3481297|560|L+G|N|Y|N|N|30/11/2005|20250100265
2900072526|1|2900706001|5092422|569|SECURE|N|N|N|N|08/12/2014|20250100266
6100100232|1|6115505901|6847920|576|GENUS|Y|N|N|N|23/09/2024|20250100267
1600011267|1|1603811700|6451183|576|GENUS|N|N|Y|N|12/11/2021|20250100268
5100051247|1|5116902301|4771107|581|GENUS|N|N|Y|N|19/04/2013|20250100269
6200031549|1|6218807300|3035559|401|VLG|N|Y|Y|N|17/10/2001|20250100276
6300074823|1|6317704704|4303463|585|SECURE|N|N|N|Y|23/10/2010|20250100277
200053560|1|0228504600|2965353|401|VLG|N|Y|Y|N|12/02/2007|20250100290
4400062644|1|4408706404|6880416|577|L&T|N|N|N|N|10/09/2024|20250100291
2900047245|1|2901550400|6580487|576|GENUS|N|N|Y|N|13/01/2023|20250100293
2900061904|1|2903808401|4538080|585|SECURE|N|N|Y|N|19/11/2011|20250100294
2900090263|1|2904410422|6268536|574|L&T|N|N|N|N|22/06/2019|20250100295
3600008092|1|3602825600|5323944|569|SECURE|N|N|Y|N|21/12/2015|20250100296
3600030377|1|3604801406|7105822|599|SECURE|N|N|Y|N|12/02/2019|20250100297
5000060033|1|5036606600|7214883|599|SECURE|N|N|Y|N|22/04/2022|20250100298
5000119506|1|5033604507|4275477|585|SECURE|N|N|N|N|03/07/2010|20250100299
5000135443|1|5041809706|4734193|585|SECURE|N|N|Y|N|22/01/2013|20250100300
5000135448|1|5042600901|4729322|585|SECURE|Y|N|Y|N|02/01/2013|20250100301
5000165677|1|5041315326|5830792|569|SECURE|Y|N|Y|N|20/01/2017|20250100302
200048574|1|0225109700|2940184|404|SCHLMBGR|N|N|Y|N|25/05/2001|20250100303
200083330|1|0225108101|3774328|550|SECURE|N|N|Y|N|09/03/2007|20250100304
